name,english_cname,file_name,genus,species,label
XC65377,Lincoln's Sparrow,XC65377.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC382748,Lincoln's Sparrow,XC382748.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC450994,Lincoln's Sparrow,XC450994.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC381721,Lincoln's Sparrow,XC381721.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC14198,Lincoln's Sparrow,XC14198.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC445186,Lincoln's Sparrow,XC445186.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC445185,Lincoln's Sparrow,XC445185.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC125481,Lincoln's Sparrow,XC125481.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC146204,Lincoln's Sparrow,XC146204.mp3,Melospiza,lincolnii,Melospiza lincolnii
XC329436,Long-eared Owl,XC329436.mp3,Asio,otus,Asio otus
XC332508,Long-eared Owl,XC332508.mp3,Asio,otus,Asio otus
XC105192,Long-eared Owl,XC105192.mp3,Asio,otus,Asio otus
XC105193,Long-eared Owl,XC105193.mp3,Asio,otus,Asio otus
XC332497,Long-eared Owl,XC332497.mp3,Asio,otus,Asio otus
XC332494,Long-eared Owl,XC332494.mp3,Asio,otus,Asio otus
XC394996,Long-eared Owl,XC394996.mp3,Asio,otus,Asio otus
XC104737,Long-eared Owl,XC104737.mp3,Asio,otus,Asio otus
XC332504,Long-eared Owl,XC332504.mp3,Asio,otus,Asio otus
XC332206,Long-eared Owl,XC332206.mp3,Asio,otus,Asio otus
XC332517,Long-eared Owl,XC332517.mp3,Asio,otus,Asio otus
XC332503,Long-eared Owl,XC332503.mp3,Asio,otus,Asio otus
XC332495,Long-eared Owl,XC332495.mp3,Asio,otus,Asio otus
XC332520,Long-eared Owl,XC332520.mp3,Asio,otus,Asio otus
XC332493,Long-eared Owl,XC332493.mp3,Asio,otus,Asio otus
XC332484,Long-eared Owl,XC332484.mp3,Asio,otus,Asio otus
XC332490,Long-eared Owl,XC332490.mp3,Asio,otus,Asio otus
XC332500,Long-eared Owl,XC332500.mp3,Asio,otus,Asio otus
XC263051,Long-eared Owl,XC263051.mp3,Asio,otus,Asio otus
XC332491,Long-eared Owl,XC332491.mp3,Asio,otus,Asio otus
XC106641,Long-eared Owl,XC106641.mp3,Asio,otus,Asio otus
XC332208,Long-eared Owl,XC332208.mp3,Asio,otus,Asio otus
XC332492,Long-eared Owl,XC332492.mp3,Asio,otus,Asio otus
XC332485,Long-eared Owl,XC332485.mp3,Asio,otus,Asio otus
XC332479,Long-eared Owl,XC332479.mp3,Asio,otus,Asio otus
XC381172,Long-eared Owl,XC381172.mp3,Asio,otus,Asio otus
XC381171,Long-eared Owl,XC381171.mp3,Asio,otus,Asio otus
XC332481,Long-eared Owl,XC332481.mp3,Asio,otus,Asio otus
XC332199,Long-eared Owl,XC332199.mp3,Asio,otus,Asio otus
XC332198,Long-eared Owl,XC332198.mp3,Asio,otus,Asio otus
XC475262,MacGillivray's Warbler,XC475262.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC375743,MacGillivray's Warbler,XC375743.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC83072,MacGillivray's Warbler,XC83072.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC62382,MacGillivray's Warbler,XC62382.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418559,MacGillivray's Warbler,XC418559.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418311,MacGillivray's Warbler,XC418311.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC425104,MacGillivray's Warbler,XC425104.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC315100,MacGillivray's Warbler,XC315100.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC333539,MacGillivray's Warbler,XC333539.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC375752,MacGillivray's Warbler,XC375752.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418314,MacGillivray's Warbler,XC418314.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC176541,MacGillivray's Warbler,XC176541.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC141438,MacGillivray's Warbler,XC141438.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC475260,MacGillivray's Warbler,XC475260.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC326295,MacGillivray's Warbler,XC326295.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418560,MacGillivray's Warbler,XC418560.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC326299,MacGillivray's Warbler,XC326299.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC478698,MacGillivray's Warbler,XC478698.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418313,MacGillivray's Warbler,XC418313.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC328639,MacGillivray's Warbler,XC328639.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC478699,MacGillivray's Warbler,XC478699.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC103102,MacGillivray's Warbler,XC103102.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC288247,MacGillivray's Warbler,XC288247.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC483001,MacGillivray's Warbler,XC483001.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC418558,MacGillivray's Warbler,XC418558.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC450702,MacGillivray's Warbler,XC450702.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC450704,MacGillivray's Warbler,XC450704.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC381720,MacGillivray's Warbler,XC381720.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC253057,MacGillivray's Warbler,XC253057.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC103105,MacGillivray's Warbler,XC103105.mp3,Geothlypis,tolmiei,Geothlypis tolmiei
XC452122,Marsh Wren,XC452122.mp3,Cistothorus,palustris,Cistothorus palustris
XC459167,Marsh Wren,XC459167.mp3,Cistothorus,palustris,Cistothorus palustris
XC451024,Marsh Wren,XC451024.mp3,Cistothorus,palustris,Cistothorus palustris
XC459188,Marsh Wren,XC459188.mp3,Cistothorus,palustris,Cistothorus palustris
XC450998,Marsh Wren,XC450998.mp3,Cistothorus,palustris,Cistothorus palustris
XC451010,Marsh Wren,XC451010.mp3,Cistothorus,palustris,Cistothorus palustris
XC286828,Marsh Wren,XC286828.mp3,Cistothorus,palustris,Cistothorus palustris
XC452111,Marsh Wren,XC452111.mp3,Cistothorus,palustris,Cistothorus palustris
XC297469,Marsh Wren,XC297469.mp3,Cistothorus,palustris,Cistothorus palustris
XC452539,Marsh Wren,XC452539.mp3,Cistothorus,palustris,Cistothorus palustris
XC452121,Marsh Wren,XC452121.mp3,Cistothorus,palustris,Cistothorus palustris
XC213718,Marsh Wren,XC213718.mp3,Cistothorus,palustris,Cistothorus palustris
XC129803,Marsh Wren,XC129803.mp3,Cistothorus,palustris,Cistothorus palustris
XC143795,Marsh Wren,XC143795.mp3,Cistothorus,palustris,Cistothorus palustris
XC173279,Marsh Wren,XC173279.mp3,Cistothorus,palustris,Cistothorus palustris
XC39926,Marsh Wren,XC39926.mp3,Cistothorus,palustris,Cistothorus palustris
XC181129,Marsh Wren,XC181129.mp3,Cistothorus,palustris,Cistothorus palustris
XC213717,Marsh Wren,XC213717.mp3,Cistothorus,palustris,Cistothorus palustris
XC221122,Marsh Wren,XC221122.mp3,Cistothorus,palustris,Cistothorus palustris
XC128237,Marsh Wren,XC128237.mp3,Cistothorus,palustris,Cistothorus palustris
XC212700,Marsh Wren,XC212700.mp3,Cistothorus,palustris,Cistothorus palustris
XC386079,Marsh Wren,XC386079.mp3,Cistothorus,palustris,Cistothorus palustris
XC452110,Marsh Wren,XC452110.mp3,Cistothorus,palustris,Cistothorus palustris
XC452109,Marsh Wren,XC452109.mp3,Cistothorus,palustris,Cistothorus palustris
XC235949,Marsh Wren,XC235949.mp3,Cistothorus,palustris,Cistothorus palustris
XC188846,Marsh Wren,XC188846.mp3,Cistothorus,palustris,Cistothorus palustris
XC221121,Marsh Wren,XC221121.mp3,Cistothorus,palustris,Cistothorus palustris
XC357656,Marsh Wren,XC357656.mp3,Cistothorus,palustris,Cistothorus palustris
XC181128,Marsh Wren,XC181128.mp3,Cistothorus,palustris,Cistothorus palustris
XC408577,Marsh Wren,XC408577.mp3,Cistothorus,palustris,Cistothorus palustris
XC240244,Mountain Chickadee,XC240244.mp3,Poecile,gambeli,Poecile gambeli
XC240242,Mountain Chickadee,XC240242.mp3,Poecile,gambeli,Poecile gambeli
XC240241,Mountain Chickadee,XC240241.mp3,Poecile,gambeli,Poecile gambeli
XC240240,Mountain Chickadee,XC240240.mp3,Poecile,gambeli,Poecile gambeli
XC4977,Mountain Chickadee,XC4977.mp3,Poecile,gambeli,Poecile gambeli
XC350688,Mountain Chickadee,XC350688.mp3,Poecile,gambeli,Poecile gambeli
XC221617,Mountain Chickadee,XC221617.mp3,Poecile,gambeli,Poecile gambeli
XC475267,Mountain Chickadee,XC475267.mp3,Poecile,gambeli,Poecile gambeli
XC16653,Mountain Chickadee,XC16653.mp3,Poecile,gambeli,Poecile gambeli
XC390195,Mountain Chickadee,XC390195.mp3,Poecile,gambeli,Poecile gambeli
XC333523,Mountain Chickadee,XC333523.mp3,Poecile,gambeli,Poecile gambeli
XC448732,Mountain Chickadee,XC448732.mp3,Poecile,gambeli,Poecile gambeli
XC451031,Mountain Chickadee,XC451031.mp3,Poecile,gambeli,Poecile gambeli
XC14439,Mountain Chickadee,XC14439.mp3,Poecile,gambeli,Poecile gambeli
XC195620,Mountain Chickadee,XC195620.mp3,Poecile,gambeli,Poecile gambeli
XC227278,Mountain Chickadee,XC227278.mp3,Poecile,gambeli,Poecile gambeli
XC292277,Mountain Chickadee,XC292277.mp3,Poecile,gambeli,Poecile gambeli
XC224195,Mountain Chickadee,XC224195.mp3,Poecile,gambeli,Poecile gambeli
XC146190,Mountain Chickadee,XC146190.mp3,Poecile,gambeli,Poecile gambeli
XC350704,Mountain Chickadee,XC350704.mp3,Poecile,gambeli,Poecile gambeli
XC227276,Mountain Chickadee,XC227276.mp3,Poecile,gambeli,Poecile gambeli
XC224194,Mountain Chickadee,XC224194.mp3,Poecile,gambeli,Poecile gambeli
XC368917,Mountain Chickadee,XC368917.mp3,Poecile,gambeli,Poecile gambeli
XC195619,Mountain Chickadee,XC195619.mp3,Poecile,gambeli,Poecile gambeli
XC350692,Mountain Chickadee,XC350692.mp3,Poecile,gambeli,Poecile gambeli
XC221619,Mountain Chickadee,XC221619.mp3,Poecile,gambeli,Poecile gambeli
XC350730,Mountain Chickadee,XC350730.mp3,Poecile,gambeli,Poecile gambeli
XC227275,Mountain Chickadee,XC227275.mp3,Poecile,gambeli,Poecile gambeli
XC375742,Mountain Chickadee,XC375742.mp3,Poecile,gambeli,Poecile gambeli
XC292278,Mountain Chickadee,XC292278.mp3,Poecile,gambeli,Poecile gambeli
XC354698,Mountain Quail,XC354698.mp3,Oreortyx,pictus,Oreortyx pictus
XC354696,Mountain Quail,XC354696.mp3,Oreortyx,pictus,Oreortyx pictus
XC103042,Mountain Quail,XC103042.mp3,Oreortyx,pictus,Oreortyx pictus
XC153637,Mountain Quail,XC153637.mp3,Oreortyx,pictus,Oreortyx pictus
XC170076,Mountain Quail,XC170076.mp3,Oreortyx,pictus,Oreortyx pictus
XC408772,Mountain Quail,XC408772.mp3,Oreortyx,pictus,Oreortyx pictus
XC304867,Mountain Quail,XC304867.mp3,Oreortyx,pictus,Oreortyx pictus
XC313537,Mountain Quail,XC313537.mp3,Oreortyx,pictus,Oreortyx pictus
XC422420,Mountain Quail,XC422420.mp3,Oreortyx,pictus,Oreortyx pictus
XC170077,Mountain Quail,XC170077.mp3,Oreortyx,pictus,Oreortyx pictus
XC83071,Mountain Quail,XC83071.mp3,Oreortyx,pictus,Oreortyx pictus
XC241022,Mountain Quail,XC241022.mp3,Oreortyx,pictus,Oreortyx pictus
XC304533,Mountain Quail,XC304533.mp3,Oreortyx,pictus,Oreortyx pictus
XC210858,Mountain Quail,XC210858.mp3,Oreortyx,pictus,Oreortyx pictus
XC103044,Mountain Quail,XC103044.mp3,Oreortyx,pictus,Oreortyx pictus
XC214445,Mountain Quail,XC214445.mp3,Oreortyx,pictus,Oreortyx pictus
XC329461,Mountain Quail,XC329461.mp3,Oreortyx,pictus,Oreortyx pictus
XC243685,Mountain Quail,XC243685.mp3,Oreortyx,pictus,Oreortyx pictus
XC27580,Mountain Quail,XC27580.mp3,Oreortyx,pictus,Oreortyx pictus
XC407369,Mountain Quail,XC407369.mp3,Oreortyx,pictus,Oreortyx pictus
XC343585,Mountain Quail,XC343585.mp3,Oreortyx,pictus,Oreortyx pictus
XC226934,Mountain Quail,XC226934.mp3,Oreortyx,pictus,Oreortyx pictus
XC153630,Mountain Quail,XC153630.mp3,Oreortyx,pictus,Oreortyx pictus
XC354697,Mountain Quail,XC354697.mp3,Oreortyx,pictus,Oreortyx pictus
XC329460,Mountain Quail,XC329460.mp3,Oreortyx,pictus,Oreortyx pictus
XC446526,Mountain Quail,XC446526.mp3,Oreortyx,pictus,Oreortyx pictus
XC329454,Mountain Quail,XC329454.mp3,Oreortyx,pictus,Oreortyx pictus
XC146103,Mountain Quail,XC146103.mp3,Oreortyx,pictus,Oreortyx pictus
XC329439,Mountain Quail,XC329439.mp3,Oreortyx,pictus,Oreortyx pictus
XC372843,Mountain Quail,XC372843.mp3,Oreortyx,pictus,Oreortyx pictus
XC474593,Northern Flicker,XC474593.mp3,Colaptes,auratus,Colaptes auratus
XC306321,Northern Flicker,XC306321.mp3,Colaptes,auratus,Colaptes auratus
XC122631,Northern Flicker,XC122631.mp3,Colaptes,auratus,Colaptes auratus
XC283562,Northern Flicker,XC283562.mp3,Colaptes,auratus,Colaptes auratus
XC451206,Northern Flicker,XC451206.mp3,Colaptes,auratus,Colaptes auratus
XC425099,Northern Flicker,XC425099.mp3,Colaptes,auratus,Colaptes auratus
XC425098,Northern Flicker,XC425098.mp3,Colaptes,auratus,Colaptes auratus
XC79790,Northern Flicker,XC79790.mp3,Colaptes,auratus,Colaptes auratus
XC297480,Northern Flicker,XC297480.mp3,Colaptes,auratus,Colaptes auratus
XC450927,Northern Flicker,XC450927.mp3,Colaptes,auratus,Colaptes auratus
XC287246,Northern Flicker,XC287246.mp3,Colaptes,auratus,Colaptes auratus
XC292299,Northern Flicker,XC292299.mp3,Colaptes,auratus,Colaptes auratus
XC321833,Northern Flicker,XC321833.mp3,Colaptes,auratus,Colaptes auratus
XC408276,Northern Flicker,XC408276.mp3,Colaptes,auratus,Colaptes auratus
XC297478,Northern Flicker,XC297478.mp3,Colaptes,auratus,Colaptes auratus
XC297479,Northern Flicker,XC297479.mp3,Colaptes,auratus,Colaptes auratus
XC352644,Northern Flicker,XC352644.mp3,Colaptes,auratus,Colaptes auratus
XC169116,Northern Flicker,XC169116.mp3,Colaptes,auratus,Colaptes auratus
XC444653,Northern Flicker,XC444653.mp3,Colaptes,auratus,Colaptes auratus
XC293493,Northern Flicker,XC293493.mp3,Colaptes,auratus,Colaptes auratus
XC325002,Northern Flicker,XC325002.mp3,Colaptes,auratus,Colaptes auratus
XC448954,Northern Flicker,XC448954.mp3,Colaptes,auratus,Colaptes auratus
XC122615,Northern Flicker,XC122615.mp3,Colaptes,auratus,Colaptes auratus
XC368286,Northern Flicker,XC368286.mp3,Colaptes,auratus,Colaptes auratus
XC304797,Northern Flicker,XC304797.mp3,Colaptes,auratus,Colaptes auratus
XC167132,Northern Flicker,XC167132.mp3,Colaptes,auratus,Colaptes auratus
XC422419,Northern Flicker,XC422419.mp3,Colaptes,auratus,Colaptes auratus
XC124485,Northern Flicker,XC124485.mp3,Colaptes,auratus,Colaptes auratus
XC482284,Northern Flicker,XC482284.mp3,Colaptes,auratus,Colaptes auratus
XC187101,Northern Flicker,XC187101.mp3,Colaptes,auratus,Colaptes auratus
XC450242,Northern Mockingbird,XC450242.mp3,Mimus,polyglottos,Mimus polyglottos
XC424208,Northern Mockingbird,XC424208.mp3,Mimus,polyglottos,Mimus polyglottos
XC448812,Northern Mockingbird,XC448812.mp3,Mimus,polyglottos,Mimus polyglottos
XC449503,Northern Mockingbird,XC449503.mp3,Mimus,polyglottos,Mimus polyglottos
XC418232,Northern Mockingbird,XC418232.mp3,Mimus,polyglottos,Mimus polyglottos
XC389577,Northern Mockingbird,XC389577.mp3,Mimus,polyglottos,Mimus polyglottos
XC133997,Northern Mockingbird,XC133997.mp3,Mimus,polyglottos,Mimus polyglottos
XC316202,Northern Mockingbird,XC316202.mp3,Mimus,polyglottos,Mimus polyglottos
XC482522,Northern Mockingbird,XC482522.mp3,Mimus,polyglottos,Mimus polyglottos
XC319143,Northern Mockingbird,XC319143.mp3,Mimus,polyglottos,Mimus polyglottos
XC482523,Northern Mockingbird,XC482523.mp3,Mimus,polyglottos,Mimus polyglottos
XC357031,Northern Mockingbird,XC357031.mp3,Mimus,polyglottos,Mimus polyglottos
XC144283,Northern Mockingbird,XC144283.mp3,Mimus,polyglottos,Mimus polyglottos
XC357935,Northern Mockingbird,XC357935.mp3,Mimus,polyglottos,Mimus polyglottos
XC436354,Northern Mockingbird,XC436354.mp3,Mimus,polyglottos,Mimus polyglottos
XC436355,Northern Mockingbird,XC436355.mp3,Mimus,polyglottos,Mimus polyglottos
XC469896,Northern Mockingbird,XC469896.mp3,Mimus,polyglottos,Mimus polyglottos
XC120204,Northern Mockingbird,XC120204.mp3,Mimus,polyglottos,Mimus polyglottos
XC351831,Northern Mockingbird,XC351831.mp3,Mimus,polyglottos,Mimus polyglottos
XC196664,Northern Mockingbird,XC196664.mp3,Mimus,polyglottos,Mimus polyglottos
XC408647,Northern Mockingbird,XC408647.mp3,Mimus,polyglottos,Mimus polyglottos
XC54019,Northern Mockingbird,XC54019.mp3,Mimus,polyglottos,Mimus polyglottos
XC14212,Northern Mockingbird,XC14212.mp3,Mimus,polyglottos,Mimus polyglottos
XC14213,Northern Mockingbird,XC14213.mp3,Mimus,polyglottos,Mimus polyglottos
XC482525,Northern Mockingbird,XC482525.mp3,Mimus,polyglottos,Mimus polyglottos
XC444725,Northern Mockingbird,XC444725.mp3,Mimus,polyglottos,Mimus polyglottos
XC357943,Northern Mockingbird,XC357943.mp3,Mimus,polyglottos,Mimus polyglottos
XC181073,Northern Mockingbird,XC181073.mp3,Mimus,polyglottos,Mimus polyglottos
XC413997,Northern Mockingbird,XC413997.mp3,Mimus,polyglottos,Mimus polyglottos
XC143264,Northern Mockingbird,XC143264.mp3,Mimus,polyglottos,Mimus polyglottos
XC438421,Northern Pygmy Owl,XC438421.mp3,Glaucidium,californicum,Glaucidium californicum
XC438419,Northern Pygmy Owl,XC438419.mp3,Glaucidium,californicum,Glaucidium californicum
XC239483,Northern Pygmy Owl,XC239483.mp3,Glaucidium,californicum,Glaucidium californicum
XC339730,Northern Pygmy Owl,XC339730.mp3,Glaucidium,californicum,Glaucidium californicum
XC443987,Northern Pygmy Owl,XC443987.mp3,Glaucidium,californicum,Glaucidium californicum
XC106817,Northern Pygmy Owl,XC106817.mp3,Glaucidium,californicum,Glaucidium californicum
XC259518,Northern Pygmy Owl,XC259518.mp3,Glaucidium,californicum,Glaucidium californicum
XC328885,Northern Pygmy Owl,XC328885.mp3,Glaucidium,californicum,Glaucidium californicum
XC304792,Northern Pygmy Owl,XC304792.mp3,Glaucidium,californicum,Glaucidium californicum
XC426311,Northern Pygmy Owl,XC426311.mp3,Glaucidium,californicum,Glaucidium californicum
XC405413,Northern Pygmy Owl,XC405413.mp3,Glaucidium,californicum,Glaucidium californicum
XC307597,Northern Pygmy Owl,XC307597.mp3,Glaucidium,californicum,Glaucidium californicum
XC428228,Northern Pygmy Owl,XC428228.mp3,Glaucidium,californicum,Glaucidium californicum
XC477103,Northern Pygmy Owl,XC477103.mp3,Glaucidium,californicum,Glaucidium californicum
XC304796,Northern Pygmy Owl,XC304796.mp3,Glaucidium,californicum,Glaucidium californicum
XC188423,Northern Pygmy Owl,XC188423.mp3,Glaucidium,californicum,Glaucidium californicum
XC339731,Northern Pygmy Owl,XC339731.mp3,Glaucidium,californicum,Glaucidium californicum
XC302475,Northern Pygmy Owl,XC302475.mp3,Glaucidium,californicum,Glaucidium californicum
XC304793,Northern Pygmy Owl,XC304793.mp3,Glaucidium,californicum,Glaucidium californicum
XC259520,Northern Pygmy Owl,XC259520.mp3,Glaucidium,californicum,Glaucidium californicum
XC295089,Northern Pygmy Owl,XC295089.mp3,Glaucidium,californicum,Glaucidium californicum
XC246474,Northern Pygmy Owl,XC246474.mp3,Glaucidium,californicum,Glaucidium californicum
XC328884,Northern Pygmy Owl,XC328884.mp3,Glaucidium,californicum,Glaucidium californicum
XC428227,Northern Pygmy Owl,XC428227.mp3,Glaucidium,californicum,Glaucidium californicum
XC259519,Northern Pygmy Owl,XC259519.mp3,Glaucidium,californicum,Glaucidium californicum
XC293137,Northern Pygmy Owl,XC293137.mp3,Glaucidium,californicum,Glaucidium californicum
XC246472,Northern Pygmy Owl,XC246472.mp3,Glaucidium,californicum,Glaucidium californicum
XC487930,Northern Pygmy Owl,XC487930.mp3,Glaucidium,californicum,Glaucidium californicum
XC207687,Northern Pygmy Owl,XC207687.mp3,Glaucidium,californicum,Glaucidium californicum
XC483514,Northern Pygmy Owl,XC483514.mp3,Glaucidium,californicum,Glaucidium californicum
XC294189,Northern Raven,XC294189.mp3,Corvus,corax,Corvus corax
XC72126,Northern Raven,XC72126.mp3,Corvus,corax,Corvus corax
XC305600,Northern Raven,XC305600.mp3,Corvus,corax,Corvus corax
XC390194,Northern Raven,XC390194.mp3,Corvus,corax,Corvus corax
XC52379,Northern Raven,XC52379.mp3,Corvus,corax,Corvus corax
XC299246,Northern Raven,XC299246.mp3,Corvus,corax,Corvus corax
XC451187,Northern Raven,XC451187.mp3,Corvus,corax,Corvus corax
XC414013,Northern Raven,XC414013.mp3,Corvus,corax,Corvus corax
XC351285,Northern Raven,XC351285.mp3,Corvus,corax,Corvus corax
XC294190,Northern Raven,XC294190.mp3,Corvus,corax,Corvus corax
XC221646,Northern Raven,XC221646.mp3,Corvus,corax,Corvus corax
XC451189,Northern Raven,XC451189.mp3,Corvus,corax,Corvus corax
XC283561,Northern Raven,XC283561.mp3,Corvus,corax,Corvus corax
XC302279,Northern Raven,XC302279.mp3,Corvus,corax,Corvus corax
XC379126,Northern Raven,XC379126.mp3,Corvus,corax,Corvus corax
XC362481,Northern Raven,XC362481.mp3,Corvus,corax,Corvus corax
XC144282,Northern Raven,XC144282.mp3,Corvus,corax,Corvus corax
XC302278,Northern Raven,XC302278.mp3,Corvus,corax,Corvus corax
XC72111,Northern Raven,XC72111.mp3,Corvus,corax,Corvus corax
XC358555,Northern Raven,XC358555.mp3,Corvus,corax,Corvus corax
XC72120,Northern Raven,XC72120.mp3,Corvus,corax,Corvus corax
XC72112,Northern Raven,XC72112.mp3,Corvus,corax,Corvus corax
XC482879,Northern Raven,XC482879.mp3,Corvus,corax,Corvus corax
XC270526,Northern Raven,XC270526.mp3,Corvus,corax,Corvus corax
XC306896,Northern Raven,XC306896.mp3,Corvus,corax,Corvus corax
XC351286,Northern Raven,XC351286.mp3,Corvus,corax,Corvus corax
XC418031,Northern Raven,XC418031.mp3,Corvus,corax,Corvus corax
XC221653,Northern Raven,XC221653.mp3,Corvus,corax,Corvus corax
XC378450,Northern Raven,XC378450.mp3,Corvus,corax,Corvus corax
XC72110,Northern Raven,XC72110.mp3,Corvus,corax,Corvus corax
XC398542,Northern Saw-whet Owl,XC398542.mp3,Aegolius,acadicus,Aegolius acadicus
XC349080,Northern Saw-whet Owl,XC349080.mp3,Aegolius,acadicus,Aegolius acadicus
XC190189,Northern Saw-whet Owl,XC190189.mp3,Aegolius,acadicus,Aegolius acadicus
XC349083,Northern Saw-whet Owl,XC349083.mp3,Aegolius,acadicus,Aegolius acadicus
XC349075,Northern Saw-whet Owl,XC349075.mp3,Aegolius,acadicus,Aegolius acadicus
XC402374,Northern Saw-whet Owl,XC402374.mp3,Aegolius,acadicus,Aegolius acadicus
XC355428,Northern Saw-whet Owl,XC355428.mp3,Aegolius,acadicus,Aegolius acadicus
XC113934,Northern Saw-whet Owl,XC113934.mp3,Aegolius,acadicus,Aegolius acadicus
XC113681,Northern Saw-whet Owl,XC113681.mp3,Aegolius,acadicus,Aegolius acadicus
XC113930,Northern Saw-whet Owl,XC113930.mp3,Aegolius,acadicus,Aegolius acadicus
XC113933,Northern Saw-whet Owl,XC113933.mp3,Aegolius,acadicus,Aegolius acadicus
XC338149,Northern Saw-whet Owl,XC338149.mp3,Aegolius,acadicus,Aegolius acadicus
XC446706,Northern Saw-whet Owl,XC446706.mp3,Aegolius,acadicus,Aegolius acadicus
XC355425,Northern Saw-whet Owl,XC355425.mp3,Aegolius,acadicus,Aegolius acadicus
XC298091,Northern Saw-whet Owl,XC298091.mp3,Aegolius,acadicus,Aegolius acadicus
XC233584,Northern Saw-whet Owl,XC233584.mp3,Aegolius,acadicus,Aegolius acadicus
XC298087,Northern Saw-whet Owl,XC298087.mp3,Aegolius,acadicus,Aegolius acadicus
XC402375,Northern Saw-whet Owl,XC402375.mp3,Aegolius,acadicus,Aegolius acadicus
XC113802,Northern Saw-whet Owl,XC113802.mp3,Aegolius,acadicus,Aegolius acadicus
XC374383,Northern Saw-whet Owl,XC374383.mp3,Aegolius,acadicus,Aegolius acadicus
XC407372,Northern Saw-whet Owl,XC407372.mp3,Aegolius,acadicus,Aegolius acadicus
XC165095,Northern Saw-whet Owl,XC165095.mp3,Aegolius,acadicus,Aegolius acadicus
XC113932,Northern Saw-whet Owl,XC113932.mp3,Aegolius,acadicus,Aegolius acadicus
XC370063,Northern Saw-whet Owl,XC370063.mp3,Aegolius,acadicus,Aegolius acadicus
XC234887,Northern Saw-whet Owl,XC234887.mp3,Aegolius,acadicus,Aegolius acadicus
XC233582,Northern Saw-whet Owl,XC233582.mp3,Aegolius,acadicus,Aegolius acadicus
XC455622,Northern Saw-whet Owl,XC455622.mp3,Aegolius,acadicus,Aegolius acadicus
XC202265,Northern Saw-whet Owl,XC202265.mp3,Aegolius,acadicus,Aegolius acadicus
XC104824,Northern Saw-whet Owl,XC104824.mp3,Aegolius,acadicus,Aegolius acadicus
XC143583,Northern Saw-whet Owl,XC143583.mp3,Aegolius,acadicus,Aegolius acadicus
XC110974,Nuttall's Woodpecker,XC110974.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC17797,Nuttall's Woodpecker,XC17797.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC105724,Nuttall's Woodpecker,XC105724.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC109667,Nuttall's Woodpecker,XC109667.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC161358,Nuttall's Woodpecker,XC161358.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC295859,Nuttall's Woodpecker,XC295859.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC408473,Nuttall's Woodpecker,XC408473.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC209770,Nuttall's Woodpecker,XC209770.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC349729,Nuttall's Woodpecker,XC349729.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC247521,Nuttall's Woodpecker,XC247521.mp3,Dryobates,nuttallii,Dryobates nuttallii
XC125300,Nuttall's Woodpecker,XC125300.mp3,Dryobates,nuttallii,Dryobates nuttallii
